member_id,time_retrieved,office_type,office_title,office_address,office_city,office_province_territory,office_postal_code,office_note,office_phone,office_fax,office_email,office_toll_free,office_tty,source_url
71995,1708745800262,Constituency Office,Main office -  Victoria,,Victoria,British Columbia,V9A 1B5,,250-405-6550,250-405-6554,,,,https://www.ourcommons.ca/members/en/randall-garrison(71995)
104806,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2289,613-992-6864,,,,https://www.ourcommons.ca/members/en/marie-helene-gaudreau(104806)
104806,1708745800262,Constituency Office,Main office -  Mont-Laurier,,Mont-Laurier,Quebec,J9L 1T3,,819-440-3091,819-440-3095,,,,https://www.ourcommons.ca/members/en/marie-helene-gaudreau(104806)
104806,1708745800262,Constituency Office,Sainte-Agathe-des-Monts,,Sainte-Agathe-des-Monts,Quebec,J8C 2J4,,819-326-4724,819-326-2008,,,,https://www.ourcommons.ca/members/en/marie-helene-gaudreau(104806)
87121,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-5308,613-992-2890,,,,https://www.ourcommons.ca/members/en/leah-gazan(87121)
87121,1708745800262,Constituency Office,Main office -  Winnipeg,,Winnipeg,Manitoba,R3E 0C7,,204-984-1675,204-984-1676,,,,https://www.ourcommons.ca/members/en/leah-gazan(87121)
63908,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-0265,613-943-1229,,,,https://www.ourcommons.ca/members/en/bernard-genereux(63908)
63908,1708745800262,Constituency Office,Main office -  Montmagny,,Montmagny,Quebec,G5V 1J7,,418-248-1211,418-248-1244,,,,https://www.ourcommons.ca/members/en/bernard-genereux(63908)
63908,1708745800262,Constituency Office,Riviere-du-loup,,Riviere-du-loup,Quebec,G5R 3A9,,418-868-1280,418-868-1078,,,,https://www.ourcommons.ca/members/en/bernard-genereux(63908)
89226,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-3611,613-995-3612,,,,https://www.ourcommons.ca/members/en/garnett-genuis(89226)
89226,1708745800262,Constituency Office,Main office -  Sherwood Park,,Sherwood Park,Alberta,T8A 5V3,,780-467-4944,780-449-1471,,,,https://www.ourcommons.ca/members/en/garnett-genuis(89226)
88802,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-1955,613-996-1958,,,,https://www.ourcommons.ca/members/en/mark-gerretsen(88802)
88802,1708745800262,Constituency Office,Main office -  Kingston,,Kingston,Ontario,K7L 1G7,,613-542-3243,613-542-5461,,,,https://www.ourcommons.ca/members/en/mark-gerretsen(88802)
88538,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2363,613-996-7954,,,,https://www.ourcommons.ca/members/en/marilene-gill(88538)
88538,1708745800262,Constituency Office,Main office -  Baie-Comeau,,Baie-Comeau,Quebec,G5C 1C8,,418-589-0573,581-508-0124,,,,https://www.ourcommons.ca/members/en/marilene-gill(88538)
88538,1708745800262,Constituency Office,Sept-Îles,,Sept-Îles,Quebec,G4R 4N8,,418-960-1411,418-960-1400,,,,https://www.ourcommons.ca/members/en/marilene-gill(88538)
88938,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-957-2649,613-957-2655,,,,https://www.ourcommons.ca/members/en/marilyn-gladu(88938)
88938,1708745800262,Constituency Office,Main office -  Sarnia,,Sarnia,Ontario,N7S 6G5,,519-383-6600,519-383-0609,,,,https://www.ourcommons.ca/members/en/marilyn-gladu(88938)
89407,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2798,613-995-1637,,,,https://www.ourcommons.ca/members/en/joel-godin(89407)
89407,1708745800262,Constituency Office,Main office -  Saint-Augustin-de-Desmaures,,Saint-Augustin-de-Desmaures,Quebec,G3A 1G8,,418-870-1571,418-870-1577,,,,https://www.ourcommons.ca/members/en/joel-godin(89407)
110918,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1154,613-992-4603,,,,https://www.ourcommons.ca/members/en/laila-goodridge(110918)
110918,1708745800262,Constituency Office,Main office -  Fort McMurray,,Fort McMurray,Alberta,T9H 5C2,,780-743-2201,780-743-2287,,,,https://www.ourcommons.ca/members/en/laila-goodridge(110918)
88715,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-0881,613-995-1091,,,,https://www.ourcommons.ca/members/en/karina-gould(88715)
88715,1708745800262,Constituency Office,Main office -  Burlington,,Burlington,Ontario,L7R 3N2,,905-639-5757,905-639-6031,,,,https://www.ourcommons.ca/members/en/karina-gould(88715)
35397,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2639,613-992-1018,,,,https://www.ourcommons.ca/members/en/jacques-gourde(35397)
35397,1708745800262,Constituency Office,Main office -  Lévis,,Lévis,Quebec,G6J 1B7,,418-836-0970,418-836-6177,,,,https://www.ourcommons.ca/members/en/jacques-gourde(35397)
105802,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-7006,613-992-7636,,,,https://www.ourcommons.ca/members/en/tracy-gray(105802)
105802,1708745800262,Constituency Office,Main office -  Kelowna,,Kelowna,British Columbia,V1Y 2E6,,250-470-5075,250-470-5077,,,,https://www.ourcommons.ca/members/en/tracy-gray(105802)
93023,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-1757,613-992-8356,,,,https://www.ourcommons.ca/members/en/matthew-green(93023)
93023,1708745800262,Constituency Office,Main office -  Hamilton,,Hamilton,Ontario,L8M 1J7,,905-526-0770,905-526-9943,,,,https://www.ourcommons.ca/members/en/matthew-green(93023)
14171,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-6779,613-995-8461,,,,https://www.ourcommons.ca/members/en/steven-guilbeault(14171)
14171,1708745800262,Constituency Office,Main office -  Montréal,,Montréal,Quebec,H2L 4L8,,514-522-1339,514-522-9899,,,,https://www.ourcommons.ca/members/en/steven-guilbeault(14171)
88984,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-4792,613-996-9785,,,,https://www.ourcommons.ca/members/en/patty-hajdu(88984)
88984,1708745800262,Constituency Office,Main office -  Thunder Bay,,Thunder Bay,Ontario,P7B 1J3,,807-766-2090,807-766-2094,,,,https://www.ourcommons.ca/members/en/patty-hajdu(88984)
105630,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-4566,613-947-4569,,,,https://www.ourcommons.ca/members/en/jasraj-singh-hallan(105630)
105630,1708745800262,Constituency Office,Main office -  Calgary,,Calgary,Alberta,T2A 6R1,,403-207-3030,403-207-3035,,,,https://www.ourcommons.ca/members/en/jasraj-singh-hallan(105630)
111109,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-9368,613-995-0945,,,,https://www.ourcommons.ca/members/en/brendan-hanley(111109)
111109,1708745800262,Constituency Office,Main office -  Whitehorse,,Whitehorse,Yukon,Y1A 2M9,,867-668-6565,867-668-6570,,,,https://www.ourcommons.ca/members/en/brendan-hanley(111109)
89274,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-2205,613-995-7139,,,,https://www.ourcommons.ca/members/en/ken-hardie(89274)
89274,1708745800262,Constituency Office,Main office -  Surrey,,Surrey,British Columbia,V4N 0V9,,604-501-5900,604-501-5901,,,,https://www.ourcommons.ca/members/en/ken-hardie(89274)
110446,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-9389,613-992-7802,,,,https://www.ourcommons.ca/members/en/lisa-hepfner(110446)
110446,1708745800262,Constituency Office,Main office -  Hamilton,,Hamilton,Ontario,L8W 1E7,,905-574-3331,905-574-4980,,,,https://www.ourcommons.ca/members/en/lisa-hepfner(110446)
59148,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-3295,613-995-6819,,,,https://www.ourcommons.ca/members/en/randy-hoback(59148)
59148,1708745800262,Constituency Office,Main office -  Prince Albert,,Prince Albert,Saskatchewan,S6V 1G2,,306-953-8622,306-953-8625,,,,https://www.ourcommons.ca/members/en/randy-hoback(59148)
59148,1708745800262,Constituency Office,Nipawin,,Nipawin,Saskatchewan,S0E 1E0,,,,,,,https://www.ourcommons.ca/members/en/randy-hoback(59148)
25508,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-8042,613-996-1289,,,,https://www.ourcommons.ca/members/en/mark-holland(25508)
25508,1708745800262,Constituency Office,Main office -  Ajax,,Ajax,Ontario,L1T 2Z9,,905-426-6808,905-426-9564,,,,https://www.ourcommons.ca/members/en/mark-holland(25508)
88558,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-0121,613-992-6762,,,,https://www.ourcommons.ca/members/en/anthony-housefather(88558)
88558,1708745800262,Constituency Office,Main office -  Montréal,,Montréal,Quebec,H3W 1H2,,514-283-0171,514-283-2407,,,,https://www.ourcommons.ca/members/en/anthony-housefather(88558)
31289,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-5376,613-995-6661,,,,https://www.ourcommons.ca/members/en/carol-hughes(31289)
31289,1708745800262,Constituency Office,Main office -  Elliot Lake,,Elliot Lake,Ontario,P5A 1N7,,705-848-8080,705-848-1818,,,,https://www.ourcommons.ca/members/en/carol-hughes(31289)
31289,1708745800262,Constituency Office,Kapuskasing,,Kapuskasing,Ontario,P5N 1W3,,705-335-5533,705-335-2137,,,,https://www.ourcommons.ca/members/en/carol-hughes(31289)
89020,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-0777,613-992-2949,,,,https://www.ourcommons.ca/members/en/ahmed-hussen(89020)
89020,1708745800262,Constituency Office,Main office -  York,,York,Ontario,M9N 3B3,,416-656-2526,416-656-9908,,,,https://www.ourcommons.ca/members/en/ahmed-hussen(89020)
88292,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-5511,613-996-9632,,,,https://www.ourcommons.ca/members/en/gudie-hutchings(88292)
88292,1708745800262,Constituency Office,Main office -  Corner Brook,,Corner Brook,Newfoundland and Labrador,A2H 2X1,,709-637-4540,709-637-4537,,,,https://www.ourcommons.ca/members/en/gudie-hutchings(88292)
88292,1708745800262,Constituency Office,Stephenville,,Stephenville,Newfoundland and Labrador,A2N 1H9,,709-643-4189,,,,,https://www.ourcommons.ca/members/en/gudie-hutchings(88292)
88292,1708745800262,Constituency Office,St Anthony,,St Anthony,Newfoundland and Labrador,A0K 4S0,,709-454-3253,,,,,https://www.ourcommons.ca/members/en/gudie-hutchings(88292)
71337,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0611,613-992-8556,,,,https://www.ourcommons.ca/members/en/angelo-iacono(71337)
71337,1708745800262,Constituency Office,Main office -  Laval,,Laval,Quebec,H7E 4W4,,450-661-4117,450-661-5623,,,,https://www.ourcommons.ca/members/en/angelo-iacono(71337)
111116,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2848,613-996-9764,,,,https://www.ourcommons.ca/members/en/lori-idlout(111116)
111116,1708745800262,Constituency Office,Main office -  Iqaluit,,Iqaluit,Nunavut,X0A 0H0,,867-979-4193,,,,,https://www.ourcommons.ca/members/en/lori-idlout(111116)
107097,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1377,613-992-1383,,,,https://www.ourcommons.ca/members/en/marci-ien(107097)
107097,1708745800262,Constituency Office,Main office -  Toronto,,Toronto,Ontario,M5A 3A2,,416-972-9749,416-972-9891,,,,https://www.ourcommons.ca/members/en/marci-ien(107097)
105229,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-3640,613-992-3642,,,,https://www.ourcommons.ca/members/en/helena-jaczek(105229)
105229,1708745800262,Constituency Office,Main office -  Markham,,Markham,Ontario,L3P 1Y2,,905-471-8963,905-471-7653,,,,https://www.ourcommons.ca/members/en/helena-jaczek(105229)
89167,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-3594,613-992-3616,,,,https://www.ourcommons.ca/members/en/matt-jeneroux(89167)
89167,1708745800262,Constituency Office,Main office -  Edmonton,,Edmonton,Alberta,T6R 0G4,,780-495-4351,780-495-4485,,,,https://www.ourcommons.ca/members/en/matt-jeneroux(89167)
89263,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0903,613-992-0913,,,,https://www.ourcommons.ca/members/en/gord-johns(89263)
89263,1708745800262,Constituency Office,Main office -  Parksville,,Parksville,British Columbia,V9P 1R5,,250-947-2140,250-947-2144,,,,https://www.ourcommons.ca/members/en/gord-johns(89263)
88384,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0983,613-992-1932,,,,https://www.ourcommons.ca/members/en/melanie-joly(88384)
88384,1708745800262,Constituency Office,Main office -  Montréal,,Montréal,Quebec,H2N 2C9,,514-383-3709,514-383-3589,,,,https://www.ourcommons.ca/members/en/melanie-joly(88384)
13218,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-4630,613-996-7132,,,,https://www.ourcommons.ca/members/en/yvonne-jones(13218)
13218,1708745800262,Constituency Office,Main office -  Happy Valley-Goose Bay,,Happy Valley-Goose Bay,Newfoundland and Labrador,A0P 1E0,,709-896-2483,709-896-9425,,,,https://www.ourcommons.ca/members/en/yvonne-jones(13218)
13218,1708745800262,Constituency Office,L'Anse au Loup,,L'Anse au Loup,Newfoundland and Labrador,A0K 3L0,,709-927-5210,709-927-5830,,,,https://www.ourcommons.ca/members/en/yvonne-jones(13218)
13218,1708745800262,Constituency Office,Labrador City,,Labrador City,Newfoundland and Labrador,A2V 2Y3,,709-944-2146,709-944-7260,,,,https://www.ourcommons.ca/members/en/yvonne-jones(13218)
88929,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-3802,613-996-1954,,,,https://www.ourcommons.ca/members/en/majid-jowhari(88929)
88929,1708745800262,Constituency Office,Main office -  Richmond Hill,,Richmond Hill,Ontario,L4B 1J3,,905-707-9701,905-707-9705,,,,https://www.ourcommons.ca/members/en/majid-jowhari(88929)
16399,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4214,613-947-9500,,,,https://www.ourcommons.ca/members/en/peter-julian(16399)
16399,1708745800262,Constituency Office,Main office -  New Westminster,,New Westminster,British Columbia,V3M 0C6,,604-775-5707,604-775-5743,,,,https://www.ourcommons.ca/members/en/peter-julian(16399)
110502,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-6674,613-996-6772,,,,https://www.ourcommons.ca/members/en/arielle-kayabaga(110502)
110502,1708745800262,Constituency Office,Main office -  London,,London,Ontario,N6J 1Y3,,519-473-5955,519-473-7333,,,,https://www.ourcommons.ca/members/en/arielle-kayabaga(110502)
104531,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-6756,613-992-4053,,,,https://www.ourcommons.ca/members/en/mike-kelloway(104531)
104531,1708745800262,Constituency Office,Main office -  Sydney,,Sydney,Nova Scotia,B1P 5T9,,1-902-539-0525,1-866-282-0699,,,,https://www.ourcommons.ca/members/en/mike-kelloway(104531)
104531,1708745800262,Constituency Office,Dominion,,Dominion,Nova Scotia,B1G 1B4,,902-842-9763,,,,,https://www.ourcommons.ca/members/en/mike-kelloway(104531)
89130,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0826,613-992-0845,,,,https://www.ourcommons.ca/members/en/pat-kelly(89130)
89130,1708745800262,Constituency Office,Main office -  Calgary,,Calgary,Alberta,T3G 5H6,,403-282-7980,403-282-3587,,,,https://www.ourcommons.ca/members/en/pat-kelly(89130)
88849,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-7321,613-992-6708,,,,https://www.ourcommons.ca/members/en/iqra-khalid(88849)
88849,1708745800262,Constituency Office,Main office -  Mississauga,,Mississauga,Ontario,L5L 5S7,,905-820-8814,905-820-4068,,,,https://www.ourcommons.ca/members/en/iqra-khalid(88849)
105052,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-4432,613-995-4433,,,,https://www.ourcommons.ca/members/en/arpan-khanna(105052)
105052,1708745800262,Constituency Office,Main office -  Woodstock,,Woodstock,Ontario,N4S 7A1,,519-421-7214,519-421-9704,,,,https://www.ourcommons.ca/members/en/arpan-khanna(105052)
88705,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0778,613-992-0800,,,,https://www.ourcommons.ca/members/en/kamal-khera(88705)
88705,1708745800262,Constituency Office,Main office -  Brampton,,Brampton,Ontario,L7A 1A5,,905-454-4758,905-454-3192,,,,https://www.ourcommons.ca/members/en/kamal-khera(88705)
89095,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-7685,613-995-8908,,,,https://www.ourcommons.ca/members/en/robert-kitchen(89095)
89095,1708745800262,Constituency Office,Main office -  Estevan,,Estevan,Saskatchewan,S4A 0W6,,306-634-3000,306-634-4835,,,,https://www.ourcommons.ca/members/en/robert-kitchen(89095)
89095,1708745800262,Constituency Office,Moosomin,,Moosomin,Saskatchewan,S0G 3N0,,306-435-2831,306-435-2837,,,,https://www.ourcommons.ca/members/en/robert-kitchen(89095)
89095,1708745800262,Constituency Office,Weyburn,,Weyburn,Saskatchewan,S4H 0C9,,306-842-9000,306-842-3854,,,,https://www.ourcommons.ca/members/en/robert-kitchen(89095)
89136,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0846,613-992-0883,,,,https://www.ourcommons.ca/members/en/tom-kmiec(89136)
89136,1708745800262,Constituency Office,Main office -  Calgary,,Calgary,Alberta,T2Z 4H3,,403-974-1285,1-855-852-5710,,,,https://www.ourcommons.ca/members/en/tom-kmiec(89136)
105009,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-7398,613-996-1195,,,,https://www.ourcommons.ca/members/en/annie-koutrakis(105009)
105009,1708745800262,Constituency Office,Main office -  Laval,,Laval,Quebec,H7T 2P6,,450-973-5660,450-973-5661,,,,https://www.ourcommons.ca/members/en/annie-koutrakis(105009)
89080,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-1153,613-996-9790,,,,https://www.ourcommons.ca/members/en/michael-kram(89080)
89080,1708745800262,Constituency Office,Main office -  Regina,,Regina,Saskatchewan,S4V 3B7,,306-585-2202,,,,,https://www.ourcommons.ca/members/en/michael-kram(89080)
110454,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-5321,613-996-8652,,,,https://www.ourcommons.ca/members/en/shelby-kramp-neuman(110454)
110454,1708745800262,Constituency Office,Main office -  Napanee,,Napanee,Ontario,K7R 1Z4,,613-354-6886,1-613-354-6578,,,,https://www.ourcommons.ca/members/en/shelby-kramp-neuman(110454)
110454,1708745800262,Constituency Office,Ivanhoe,,Ivanhoe,Ontario,K0K 2K0,,613-473-0649,1-866-471-3800,,,,https://www.ourcommons.ca/members/en/shelby-kramp-neuman(110454)
105614,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-4608,613-947-4611,,,,https://www.ourcommons.ca/members/en/damien-c-kurek(105614)
105614,1708745800262,Constituency Office,Main office -  Camrose,,Camrose,Alberta,T4V 1P9,,780-608-4600,780-608-4603,,,,https://www.ourcommons.ca/members/en/damien-c-kurek(105614)
105614,1708745800262,Constituency Office,Consort,,Consort,Alberta,T0C 1B0,,,,,,,https://www.ourcommons.ca/members/en/damien-c-kurek(105614)
96367,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2235,613-992-1920,,,,https://www.ourcommons.ca/members/en/stephanie-kusie(96367)
96367,1708745800262,Constituency Office,Main office -  Calgary,,Calgary,Alberta,T2X 1M2,,403-225-3480,403-225-3504,,,,https://www.ourcommons.ca/members/en/stephanie-kusie(96367)
71820,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-3445,613-947-3448,,,,https://www.ourcommons.ca/members/en/irek-kusmierczyk(71820)
71820,1708745800262,Constituency Office,Main office -  Windsor,,Windsor,Ontario,N8R 1A5,,519-979-2707,519-979-7747,,,,https://www.ourcommons.ca/members/en/irek-kusmierczyk(71820)
89346,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-6030,613-995-7412,,,,https://www.ourcommons.ca/members/en/jenny-kwan(89346)
89346,1708745800262,Constituency Office,Main office -  Vancouver,,Vancouver,British Columbia,V5K 1Z3,,604-775-5800,604-775-5811,,,,https://www.ourcommons.ca/members/en/jenny-kwan(89346)
35857,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-8695,613-995-6465,,,,https://www.ourcommons.ca/members/en/mike-lake(35857)
35857,1708745800262,Constituency Office,Main office -  Edmonton,,Edmonton,Alberta,T6X 0P2,,780-495-2149,780-495-2147,,,,https://www.ourcommons.ca/members/en/mike-lake(35857)
92209,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-1800,613-995-6298,,,,https://www.ourcommons.ca/members/en/marie-france-lalonde(92209)
92209,1708745800262,Constituency Office,Main office -  Orléans,,Orléans,Ontario,K1E 3W3,,613-834-1800,613-590-1201,,,,https://www.ourcommons.ca/members/en/marie-france-lalonde(92209)
96350,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-5789,613-996-6562,,,,https://www.ourcommons.ca/members/en/emmanuella-lambropoulos(96350)
96350,1708745800262,Constituency Office,Main office -  Saint-Laurent,,Saint-Laurent,Quebec,H4M 2M4,,514-335-6655,514-335-2712,,,,https://www.ourcommons.ca/members/en/emmanuella-lambropoulos(96350)
30552,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-6417,613-996-9713,,,,https://www.ourcommons.ca/members/en/kevin-lamoureux(30552)
30552,1708745800262,Constituency Office,Main office -  Winnipeg,,Winnipeg,Manitoba,R2P 1V8,,204-984-1767,204-984-1766,,,,https://www.ourcommons.ca/members/en/kevin-lamoureux(30552)
110665,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0253,613-992-0887,,,,https://www.ourcommons.ca/members/en/melissa-lantsman(110665)
110665,1708745800262,Constituency Office,Main office -  Thornhill,,Thornhill,Ontario,L4J 7R9,,905-886-9911,905-886-5267,,,,https://www.ourcommons.ca/members/en/melissa-lantsman(110665)
110663,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-8962,613-995-2569,,,,https://www.ourcommons.ca/members/en/viviane-lapointe(110663)
110663,1708745800262,Constituency Office,Main office -  Sudbury,,Sudbury,Ontario,P3E 1A7,,705-673-7107,705-673-0944,,,,https://www.ourcommons.ca/members/en/viviane-lapointe(110663)
104973,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-5279,613-992-7871,,,,https://www.ourcommons.ca/members/en/andreanne-larouche(104973)
104973,1708745800262,Constituency Office,Main office -  Granby,,Granby,Quebec,J2G 2W6,,450-378-3221,450-378-3380,,,,https://www.ourcommons.ca/members/en/andreanne-larouche(104973)
104957,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-9414,613-992-8523,,,,https://www.ourcommons.ca/members/en/patricia-lattanzio(104957)
104957,1708745800262,Constituency Office,Main office -  Saint-Léonard,,Saint-Léonard,Quebec,H1R 3Y6,,514-256-4548,514-256-8828,,,,https://www.ourcommons.ca/members/en/patricia-lattanzio(104957)
88394,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0902,613-992-2935,,,,https://www.ourcommons.ca/members/en/stephane-lauzon(88394)
88394,1708745800262,Constituency Office,Gatineau,,Gatineau,Quebec,J8L 1K1,,819-281-2626,819-281-2755,,,,https://www.ourcommons.ca/members/en/stephane-lauzon(88394)
88394,1708745800262,Constituency Office,Main office -  Lachute,,Lachute,Quebec,J8H 4A6,,450-562-0737,450-562-2527,,,,https://www.ourcommons.ca/members/en/stephane-lauzon(88394)
105291,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-8585,613-995-7536,,,,https://www.ourcommons.ca/members/en/philip-lawrence(105291)
105291,1708745800262,Constituency Office,Main office -  Cobourg,,Cobourg,Ontario,K9A 0C5,,905-372-8757,905-372-1500,,,,https://www.ourcommons.ca/members/en/philip-lawrence(105291)
1813,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1020,613-992-3053,,,,https://www.ourcommons.ca/members/en/dominic-leblanc(1813)
