member_id,time_retrieved,office_type,office_title,office_address,office_city,office_province_territory,office_postal_code,office_note,office_phone,office_fax,office_email,office_toll_free,office_tty,source_url
7599,1709323701131,Constituency office,,50B Gilbertson Dr.,Simcoe,Ontario,N3Y 4L8,,519-428-0446,519-428-0835,BABrady-CO@ola.org,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7283,1709323701131,Constituency office,,"Unit 2
78 Centre St. N",Oshawa,Ontario,L1G 4B6,,905-723-2411  ,905-723-1054  ,JFrench-CO@ndp.on.ca,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7283,1709323701131,Legislative office,,"Room 344
Main Legislative Building, Queen's Park",Toronto,Ontario,M7A 1A5,,416-325-0117  ,416-325-0084  ,JFrench-QP@ndp.on.ca,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7226,1709323701131,Constituency office,,"Unit D
1883 Bank St.",Ottawa,Ontario,K1V 7Z9,,613-736-9573  ,613-736-7374  ,jfraser.mpp.co@liberal.ola.org,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7226,1709323701131,Legislative office,,"Room 160
Main Legislative Building, Queen's Park",Toronto,Ontario,M7A 1A5,,416-325-4670,,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7086,1709323701131,Ministry office,,"Ministry of the Solicitor General
George Drew Building
25 Grosvenor St.",Toronto,Ontario,M7A 1Y6,,416-326-5000,,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7086,1709323701131,Constituency office,,"Suite 102
805 Christina St. N",Point Edward,Ontario,N7V 1X6,,519-337-0051,519-337-3246,Bob.Baileyco@pc.ola.org,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7509,1709323701131,Constituency office,,"Suite 207
4002 Sheppard Ave. E",Scarborough,Ontario,M1S 4R5,,416-297-6568,416-297-4962,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7509,1709323701131,Legislative office,,"Room 265
Main Legislative Building, Queen's Park",Toronto,Ontario,M7A 1A8,,416-326-7111,416-326-7099,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7468,1709323701131,Constituency office,,823 Albion Rd.,Etobicoke,Ontario,M9V 1A3,,416-745-2859,416-745-4601  ,doug.fordco@pc.ola.org,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7468,1709323701131,Ministry office,,"Premier's Office
Room 281
Legislative Building, Queen's Park",Toronto,Ontario,M7A 1A1,,416-325-7635,416-325-9895,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7618,1709323701131,Ministry office,,"Ministry of the Solicitor General
George Drew Building
18th Floor
25 Grosvenor St.",Toronto,Ontario,M7A 1Y6,, 416-326-5000,,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7618,1709323701131,Constituency office,,830 Sheppard Ave. W.,Toronto,Ontario,M3H 2T1,,416-630-0080,416-630-8828,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7602,1709323701131,Constituency office,,"Unit 403
837 Princess Street",Kingston,Ontario,K7L 1G8,,613-547-2385,613-547-5001,thsu.mpp.co@liberal.ola.org,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7602,1709323701131,Legislative office,,"Room 159
Main Legislative Building, Queen's Park",Toronto,Ontario,M7A 1A5,,416-325-0051,,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7405,1709323701131,Ministry office,,"Ministry of Red Tape Reduction
7th Floor
56 Wellesley St. W",Toronto,Ontario,M5S 2S3,,,,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7405,1709323701131,Constituency office,,"Unit M1
4961 King St. E",Beamsville,Ontario,L0R 1B0,,905-563-1755,905-563-1317,Sam.Oosterhoffco@pc.ola.org,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
2,1709323701131,Constituency office,,"2nd Floor
181 St. Andrew St. E",Fergus,Ontario,N1M 1P9,,519-787-5247 ,519-787-5249,ted.arnottco@pc.ola.org,1-800-265-2366,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
2,1709323701131,Legislative office,,"Room 180
Main Legislative Building, Queen's Park",Toronto,Ontario,M7A 1A2,,416-325-3880,416-325-6649  ,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7183,1709323701131,Constituency office,,155 Clarke Rd.,London,Ontario,N5W 5C9,,519-668-1104  ,519-668-1941 ,Tarmstrong-CO@ndp.on.ca,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7183,1709323701131,Legislative office,,"Room 341
Main Legislative Building, Queen's Park",Toronto,Ontario,M7A 1A5,,416-325-1872 ,416-325-1912,TArmstrong-QP@ndp.on.ca,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7517,1709323701131,Constituency office,,803 St. Clair Ave. W,Toronto,Ontario,M6C 1B9,,416-656-0943  ,416-656-0875  ,JAndrew-CO@ndp.on.ca,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7517,1709323701131,Legislative office,,"Room 363
Main Legislative Building, Queen's Park",Toronto,Ontario,M7A 1A5,,416-325-0071,416-325-4728,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7493,1709323701131,Ministry office,,"Ministry of Labour, Immigration, Training and Skills Development
1st Floor
400 University Ave",Toronto,Ontario,M7A 1T7,,416-326-7600,416-325-0272,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
7493,1709323701131,Constituency office,,"Unit 11
7895 Tranmere Dr.",Mississauga,Ontario,L5S 1V9,,905-696-0367,905-696-7545 ,,,,https://www.ola.org/sites/default/files/node-files/office_csvs/offices-all.csv
